date,page,keyword,clicks,impressions,ctr,avg_position,traffic_source,device,country
2026-03-23,/science-experiments-kids,science experiments for kids,156,2566,0.0608,8.76,organic_bing,mobile,AU
2026-03-23,/spelling-activities,spelling activities,64,2115,0.0303,11.99,organic_google,desktop,CA
2026-03-23,/times-tables-games,times tables games,227,2787,0.0814,8.3,organic_google,desktop,UK
2026-03-24,/classroom-display-ideas,classroom display ideas,37,1543,0.024,13.96,organic_google,desktop,AU
2026-03-24,/eyfs-resources,eyfs resources,270,3481,0.0776,7.5,organic_google,mobile,UK
2026-03-24,/home-learning-resources,home learning resources,717,5450,0.1316,4.91,organic_bing,mobile,UK
2026-03-24,/lesson-plans-english,english lesson plans,99,2168,0.0457,11.52,organic_google,desktop,US
2026-03-24,/maths-activities-ks2,maths activities ks2,425,4006,0.1061,5.86,organic_google,desktop,UK
2026-03-24,/phonics-worksheets,phonics worksheets,590,5149,0.1146,6.39,organic_google,desktop,UK
2026-03-24,/reading-comprehension-year-3,reading comprehension year 3,236,2795,0.0844,7.44,organic_google,mobile,UK
2026-03-24,/science-experiments-kids,science experiments for kids,132,2574,0.0513,10.84,organic_google,mobile,UK
2026-03-24,/spelling-activities,spelling activities,88,1899,0.0463,10.97,organic_google,desktop,AU
2026-03-24,/times-tables-games,times tables games,203,2807,0.0723,9.56,organic_google,mobile,CA
2026-03-25,/classroom-display-ideas,classroom display ideas,38,1509,0.0252,14.2,organic_google,mobile,UK
2026-03-25,/eyfs-resources,eyfs resources,249,3711,0.0671,7.64,organic_bing,desktop,US
2026-03-25,/home-learning-resources,home learning resources,744,5676,0.1311,4.31,organic_google,mobile,UK
2026-03-25,/lesson-plans-english,english lesson plans,51,2372,0.0215,12.24,organic_google,desktop,AU
2026-03-25,/maths-activities-ks2,maths activities ks2,337,3842,0.0877,7.05,organic_bing,mobile,UK
2026-03-25,/phonics-worksheets,phonics worksheets,581,5079,0.1144,4.64,organic_google,mobile,UK
2026-03-25,/reading-comprehension-year-3,reading comprehension year 3,281,3083,0.0911,6.7,organic_google,desktop,UK
2026-03-25,/science-experiments-kids,science experiments for kids,112,2367,0.0473,9.76,organic_google,mobile,UK
2026-03-25,/spelling-activities,spelling activities,66,2049,0.0322,12.48,organic_google,mobile,CA
2026-03-25,/times-tables-games,times tables games,144,2602,0.0553,11.04,organic_google,mobile,US
2026-03-26,/classroom-display-ideas,classroom display ideas,20,1573,0.0127,14.49,organic_google,desktop,US
2026-03-26,/eyfs-resources,eyfs resources,349,3443,0.1014,6.32,organic_google,mobile,US
2026-03-26,/home-learning-resources,home learning resources,564,5649,0.0998,5.35,organic_bing,mobile,UK
2026-03-26,/lesson-plans-english,english lesson plans,133,2363,0.0563,10.76,organic_google,mobile,AU
2026-03-26,/maths-activities-ks2,maths activities ks2,362,4022,0.09,7.31,organic_google,mobile,US
2026-03-26,/phonics-worksheets,phonics worksheets,472,4316,0.1094,5.21,organic_google,mobile,UK
2026-03-26,/reading-comprehension-year-3,reading comprehension year 3,334,2996,0.1115,6.06,organic_google,mobile,US
2026-03-26,/science-experiments-kids,science experiments for kids,131,2690,0.0487,9.98,organic_google,mobile,AU
2026-03-26,/spelling-activities,spelling activities,63,1952,0.0323,12.95,organic_google,desktop,UK
2026-03-26,/times-tables-games,times tables games,247,2818,0.0877,8.41,organic_google,mobile,UK
2026-03-27,/classroom-display-ideas,classroom display ideas,35,1605,0.0218,14.14,organic_bing,mobile,CA
2026-03-27,/eyfs-resources,eyfs resources,220,3181,0.0692,7.54,organic_google,mobile,US
2026-03-27,/home-learning-resources,home learning resources,582,5519,0.1055,5.14,organic_google,desktop,AU
2026-03-27,/lesson-plans-english,english lesson plans,59,2322,0.0254,12.53,organic_google,desktop,UK
2026-03-27,/maths-activities-ks2,maths activities ks2,466,4168,0.1118,5.9,organic_google,desktop,UK
2026-03-27,/phonics-worksheets,phonics worksheets,600,5030,0.1193,5.29,organic_google,mobile,UK
2026-03-27,/reading-comprehension-year-3,reading comprehension year 3,285,3378,0.0844,7.68,organic_google,desktop,UK
2026-03-27,/science-experiments-kids,science experiments for kids,119,2623,0.0454,10.41,organic_google,desktop,UK
2026-03-27,/spelling-activities,spelling activities,51,1997,0.0255,13.4,organic_google,tablet,UK
2026-03-27,/times-tables-games,times tables games,140,2434,0.0575,10.61,organic_bing,desktop,UK
2026-03-28,/classroom-display-ideas,classroom display ideas,41,1307,0.0314,14.36,organic_yahoo,desktop,AU
2026-03-28,/eyfs-resources,eyfs resources,187,2742,0.0682,7.8,organic_google,tablet,UK
2026-03-28,/home-learning-resources,home learning resources,491,4096,0.1199,3.64,organic_google,desktop,UK
2026-03-28,/lesson-plans-english,english lesson plans,104,1920,0.0542,11.51,organic_google,desktop,UK
2026-03-28,/maths-activities-ks2,maths activities ks2,317,3433,0.0923,5.96,organic_bing,mobile,UK
2026-03-28,/phonics-worksheets,phonics worksheets,500,4235,0.1181,4.2,organic_google,desktop,UK
2026-03-28,/reading-comprehension-year-3,reading comprehension year 3,327,2686,0.1217,5.23,organic_bing,tablet,AU
2026-03-28,/science-experiments-kids,science experiments for kids,99,1982,0.0499,9.97,organic_google,desktop,UK
2026-03-28,/spelling-activities,spelling activities,51,1637,0.0312,13.45,organic_bing,mobile,US
2026-03-28,/times-tables-games,times tables games,124,2117,0.0586,10.02,organic_google,desktop,UK
2026-03-29,/classroom-display-ideas,classroom display ideas,45,1311,0.0343,14.33,organic_google,desktop,CA
2026-03-29,/eyfs-resources,eyfs resources,159,2578,0.0617,7.87,organic_google,mobile,US
2026-03-29,/home-learning-resources,home learning resources,753,4989,0.1509,3.34,organic_google,mobile,CA
2026-03-29,/lesson-plans-english,english lesson plans,92,1807,0.0509,10.22,organic_google,mobile,CA
2026-03-29,/maths-activities-ks2,math activity sheets,18,2100,0.0086,7.1,organic_google,desktop,UK
2026-03-29,/maths-activities-ks2,maths activities ks2,429,3216,0.1334,5.16,organic_google,desktop,CA
2026-03-29,/phonics-worksheets,free phonics sheets,22,2400,0.0092,6.8,organic_google,mobile,UK
2026-03-29,/phonics-worksheets,phonics worksheets,437,4001,0.1092,4.68,organic_google,desktop,CA
2026-03-29,/reading-comprehension-year-3,reading comprehension year 3,184,2545,0.0723,7.45,organic_google,mobile,CA
2026-03-29,/science-experiments-kids,science experiments for kids,150,2193,0.0684,9.66,organic_google,desktop,UK
2026-03-29,/spelling-activities,spelling activities,64,1635,0.0391,10.38,organic_google,desktop,US
2026-03-29,/times-tables-games,times tables games,111,1967,0.0564,9.17,organic_google,mobile,UK
2026-03-30,/classroom-display-ideas,classroom display ideas,49,1610,0.0304,14.59,organic_google,mobile,UK
2026-03-30,/eyfs-resources,eyfs resources,330,3224,0.1024,6.99,organic_google,mobile,AU
2026-03-30,/home-learning-resources,home learning resources,754,5461,0.1381,3.44,organic_bing,mobile,UK
2026-03-30,/lesson-plans-english,english lesson plans,73,2428,0.0301,12.13,organic_google,desktop,US
2026-03-30,/maths-activities-ks2,maths activities ks2,304,3622,0.0839,7.07,organic_google,tablet,UK
2026-03-30,/phonics-worksheets,phonics worksheets,468,4554,0.1028,6.6,organic_google,desktop,US
2026-03-30,/reading-comprehension-year-3,reading comprehension year 3,232,3150,0.0737,7.63,organic_google,mobile,UK
2026-03-30,/science-experiments-kids,science experiments for kids,138,2782,0.0496,11.03,organic_google,tablet,US
2026-03-30,/spelling-activities,spelling activities,148,2158,0.0686,10.5,organic_google,mobile,UK
2026-03-30,/times-tables-games,times tables games,215,2878,0.0747,6.9,organic_google,mobile,UK
2026-03-31,/classroom-display-ideas,classroom display ideas,48,1666,0.0288,14.17,organic_google,mobile,CA
2026-03-31,/eyfs-resources,eyfs resources,291,2874,0.1013,6.5,organic_google,mobile,AU
2026-03-31,/home-learning-resources,home learning resources,641,5277,0.1215,4.12,organic_google,mobile,UK
2026-03-31,/lesson-plans-english,english lesson plans,135,2700,0.05,11.9,organic_google,mobile,UK
2026-03-31,/maths-activities-ks2,maths activities ks2,347,3845,0.0902,7.18,organic_google,desktop,UK
2026-03-31,/phonics-worksheets,phonics worksheets,577,4645,0.1242,4.8,organic_google,desktop,UK
2026-03-31,/reading-comprehension-year-3,reading comprehension year 3,253,3051,0.0829,7.58,organic_google,tablet,AU
2026-03-31,/science-experiments-kids,science experiments for kids,142,2691,0.0528,8.9,organic_google,desktop,UK
2026-03-31,/spelling-activities,spelling activities,123,2235,0.055,11.71,organic_google,mobile,UK
2026-03-31,/times-tables-games,times tables games,217,3116,0.0696,8.54,organic_yahoo,desktop,UK
